Lag,variable,value,ID,age,exp,sex,trial_num
0,7.65,0.7676425537296699,H27-03,930,indivi,F,2
1,7.65,-0.7825008911560168,H27-03,930,indivi,F,2
2,7.65,0.24656613621333773,H27-03,930,indivi,F,2
3,7.65,0.014962267552784347,H27-03,930,indivi,F,2
-3,8.98,0.003371907801599629,H27-03,930,indivi,F,2
-2,8.98,0.4535227783733601,H27-03,930,indivi,F,2
-1,8.98,-0.46071697750865853,H27-03,930,indivi,F,2
0,8.98,0.9355137562737098,H27-03,930,indivi,F,2
1,8.98,-0.8262886107509465,H27-03,930,indivi,F,2
2,8.98,0.3340370370912525,H27-03,930,indivi,F,2
3,8.98,-0.051618821440048646,H27-03,930,indivi,F,2
-3,10.31,-0.08427017325765015,H27-03,930,indivi,F,2
-2,10.31,0.29427819639757297,H27-03,930,indivi,F,2
-1,10.31,-0.5037144290240554,H27-03,930,indivi,F,2
0,10.31,0.6252009435092093,H27-03,930,indivi,F,2
1,10.31,0.04496102410696148,H27-03,930,indivi,F,2
2,10.31,-0.405480275638993,H27-03,930,indivi,F,2
3,10.31,0.13994707339384954,H27-03,930,indivi,F,2
-3,11.64,-0.42266228008511203,H27-03,930,indivi,F,2
-2,11.64,0.4106178040190416,H27-03,930,indivi,F,2
-1,11.64,-0.11595552573779679,H27-03,930,indivi,F,2
0,11.64,0.7335618685582701,H27-03,930,indivi,F,2
1,11.64,0.04973303906249744,H27-03,930,indivi,F,2
2,11.64,0.03927838019607936,H27-03,930,indivi,F,2
3,11.64,-0.35449435350040454,H27-03,930,indivi,F,2
-3,12.97,-0.205863934716239,H27-03,930,indivi,F,2
-2,12.97,0.5908289568785077,H27-03,930,indivi,F,2
-1,12.97,-0.019155303972276768,H27-03,930,indivi,F,2
0,12.97,0.7032815257808461,H27-03,930,indivi,F,2
1,12.97,0.3194052253998613,H27-03,930,indivi,F,2
2,12.97,0.11612952912067498,H27-03,930,indivi,F,2
3,12.97,-0.03830603283074272,H27-03,930,indivi,F,2
-3,14.3,-0.5975009019443663,H27-03,930,indivi,F,2
-2,14.3,0.04780110549672501,H27-03,930,indivi,F,2
-1,14.3,-0.33341550642527473,H27-03,930,indivi,F,2
0,14.3,0.09954826022348566,H27-03,930,indivi,F,2
1,14.3,0.335029218575581,H27-03,930,indivi,F,2
2,14.3,0.36321065149245585,H27-03,930,indivi,F,2
3,14.3,-0.0009763976869946985,H27-03,930,indivi,F,2
-3,15.63,-0.7128543802954087,H27-03,930,indivi,F,2
-2,15.63,-0.2398550272658296,H27-03,930,indivi,F,2
-1,15.63,-0.5105781372105939,H27-03,930,indivi,F,2
0,15.63,-0.6590165865318961,H27-03,930,indivi,F,2
1,15.63,-0.03690135264607845,H27-03,930,indivi,F,2
2,15.63,0.32534035854124943,H27-03,930,indivi,F,2
3,15.63,0.46482332618291056,H27-03,930,indivi,F,2
-3,16.96,-0.2595305693807419,H27-03,930,indivi,F,2
-2,16.96,0.16420813745842464,H27-03,930,indivi,F,2
-1,16.96,0.17784199780046864,H27-03,930,indivi,F,2
0,16.96,-0.6178312166392604,H27-03,930,indivi,F,2
1,16.96,-0.5247086096138037,H27-03,930,indivi,F,2
2,16.96,0.6345850182272486,H27-03,930,indivi,F,2
3,16.96,0.2062484194418309,H27-03,930,indivi,F,2
-3,18.29,-0.09067127038119947,H27-03,930,indivi,F,2
-2,18.29,0.25146149207761526,H27-03,930,indivi,F,2
-1,18.29,-0.03774608665797657,H27-03,930,indivi,F,2
0,18.29,-0.7268812878544715,H27-03,930,indivi,F,2
1,18.29,-0.5046299686699861,H27-03,930,indivi,F,2
2,18.29,0.5623675341179839,H27-03,930,indivi,F,2
3,18.29,0.34769649712496214,H27-03,930,indivi,F,2
-3,19.62,0.4133856909257641,H27-03,930,indivi,F,2
-2,19.62,0.29692544389597786,H27-03,930,indivi,F,2
-1,19.62,-0.046195057865788924,H27-03,930,indivi,F,2
0,19.62,-0.6892532190571459,H27-03,930,indivi,F,2
1,19.62,-0.569934189073278,H27-03,930,indivi,F,2
2,19.62,0.7269780467220627,H27-03,930,indivi,F,2
3,19.62,0.23923974095158312,H27-03,930,indivi,F,2
-3,1.0,0.4730094861224119,H27-03,930,indivi,F,3
-2,1.0,-0.07981147634106225,H27-03,930,indivi,F,3
-1,1.0,-0.11598229883726437,H27-03,930,indivi,F,3
0,1.0,0.7602753489594076,H27-03,930,indivi,F,3
1,1.0,-0.7509433515524063,H27-03,930,indivi,F,3
2,1.0,0.39843583345694905,H27-03,930,indivi,F,3
3,1.0,0.017054060301923225,H27-03,930,indivi,F,3
-3,2.33,0.3683196103846842,H27-03,930,indivi,F,3
-2,2.33,-0.09892451996628729,H27-03,930,indivi,F,3
-1,2.33,-0.29516653373701845,H27-03,930,indivi,F,3
0,2.33,0.8970334134604446,H27-03,930,indivi,F,3
1,2.33,-0.6481396880601479,H27-03,930,indivi,F,3
2,2.33,0.8479911133367749,H27-03,930,indivi,F,3
3,2.33,-0.0629346050488905,H27-03,930,indivi,F,3
-3,3.66,0.30111983978711937,H27-03,930,indivi,F,3
-2,3.66,0.17456753002795786,H27-03,930,indivi,F,3
-1,3.66,-0.3856467536888427,H27-03,930,indivi,F,3
0,3.66,0.8895988325737457,H27-03,930,indivi,F,3
1,3.66,-0.7241933605812982,H27-03,930,indivi,F,3
2,3.66,0.5476903898001522,H27-03,930,indivi,F,3
3,3.66,-0.32620692026644116,H27-03,930,indivi,F,3
