Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
1,16.4,0.31495353475651333,H27-27,1320,demo,L,F,1
-1,17.94,-0.035480343209815975,H27-27,1320,demo,L,F,1
0,17.94,0.07397113978288943,H27-27,1320,demo,L,F,1
1,17.94,0.23008464990608044,H27-27,1320,demo,L,F,1
-1,19.48,-0.17848478080675395,H27-27,1320,demo,L,F,1
0,19.48,-0.6342511573087386,H27-27,1320,demo,L,F,1
1,19.48,0.12465474668644808,H27-27,1320,demo,L,F,1
-1,1.0,0.12691594409457202,H27-21,1117,demo,L,M,1
0,1.0,-0.6793735830944738,H27-21,1117,demo,L,M,1
1,1.0,-0.2183700802803666,H27-21,1117,demo,L,M,1
-1,2.54,0.05352240126246195,H27-21,1117,demo,L,M,1
0,2.54,-0.7045920984709977,H27-21,1117,demo,L,M,1
1,2.54,-0.32824030494092094,H27-21,1117,demo,L,M,1
-1,4.08,0.048259839823898386,H27-21,1117,demo,L,M,1
0,4.08,-0.19137999517557316,H27-21,1117,demo,L,M,1
1,4.08,-0.6547574256909963,H27-21,1117,demo,L,M,1
-1,5.62,-0.2708357806729595,H27-21,1117,demo,L,M,1
0,5.62,-0.4150739933685203,H27-21,1117,demo,L,M,1
1,5.62,-0.2681377997160641,H27-21,1117,demo,L,M,1
-1,7.16,-0.025124626236506097,H27-21,1117,demo,L,M,1
0,7.16,-0.1976574957090046,H27-21,1117,demo,L,M,1
1,7.16,-0.37306026018255756,H27-21,1117,demo,L,M,1
-1,8.7,0.34993358548244824,H27-21,1117,demo,L,M,1
0,8.7,-0.3896964543937056,H27-21,1117,demo,L,M,1
1,8.7,-0.3121436057192172,H27-21,1117,demo,L,M,1
-1,10.24,0.3767982196115267,H27-21,1117,demo,L,M,1
0,10.24,-0.060486785571370216,H27-21,1117,demo,L,M,1
1,10.24,-0.6018626578229734,H27-21,1117,demo,L,M,1
-1,11.78,0.039737669914686614,H27-21,1117,demo,L,M,1
0,11.78,0.3200590608513222,H27-21,1117,demo,L,M,1
1,11.78,-0.6712249854820145,H27-21,1117,demo,L,M,1
-1,13.32,0.25886819211501433,H27-21,1117,demo,L,M,1
0,13.32,0.35148159546570895,H27-21,1117,demo,L,M,1
1,13.32,-0.5594248973285894,H27-21,1117,demo,L,M,1
-1,14.86,0.26897507328741427,H27-21,1117,demo,L,M,1
0,14.86,0.2998291927613258,H27-21,1117,demo,L,M,1
1,14.86,-0.6884505132596215,H27-21,1117,demo,L,M,1
-1,16.4,0.35796074253828986,H27-21,1117,demo,L,M,1
0,16.4,0.2839165871416809,H27-21,1117,demo,L,M,1
1,16.4,-0.6384896885833938,H27-21,1117,demo,L,M,1
-1,17.94,0.46626738511176696,H27-21,1117,demo,L,M,1
0,17.94,0.48373053722206577,H27-21,1117,demo,L,M,1
1,17.94,-0.6184794986001314,H27-21,1117,demo,L,M,1
-1,19.48,0.24464656132541138,H27-21,1117,demo,L,M,1
0,19.48,0.15774226043668313,H27-21,1117,demo,L,M,1
1,19.48,-0.4211815725425142,H27-21,1117,demo,L,M,1
-1,1.0,0.1700907742015998,H27-32,924,demo,L,M,1
0,1.0,0.13006973707929134,H27-32,924,demo,L,M,1
1,1.0,-0.03192177267795065,H27-32,924,demo,L,M,1
-1,2.54,0.11303698964004258,H27-32,924,demo,L,M,1
0,2.54,-0.7410813881696547,H27-32,924,demo,L,M,1
1,2.54,-0.13507934414315917,H27-32,924,demo,L,M,1
-1,4.08,0.08631569155901937,H27-32,924,demo,L,M,1
0,4.08,-0.8721646804912946,H27-32,924,demo,L,M,1
1,4.08,-0.23775470154944608,H27-32,924,demo,L,M,1
-1,5.62,0.11889720304668261,H27-32,924,demo,L,M,1
0,5.62,-0.8937583841128055,H27-32,924,demo,L,M,1
1,5.62,0.017851385019939103,H27-32,924,demo,L,M,1
-1,7.16,0.34467199164955203,H27-32,924,demo,L,M,1
0,7.16,0.32797589061099724,H27-32,924,demo,L,M,1
1,7.16,-0.542370067616923,H27-32,924,demo,L,M,1
-1,8.7,0.25161034769316776,H27-32,924,demo,L,M,1
0,8.7,0.3288129548286812,H27-32,924,demo,L,M,1
1,8.7,-0.44160673006690954,H27-32,924,demo,L,M,1
-1,10.24,0.14780798321978308,H27-32,924,demo,L,M,1
0,10.24,-0.01282022209642102,H27-32,924,demo,L,M,1
1,10.24,-0.5262410003857271,H27-32,924,demo,L,M,1
-1,11.78,-0.03478870427589792,H27-32,924,demo,L,M,1
0,11.78,-0.10702865431936304,H27-32,924,demo,L,M,1
1,11.78,-0.1532929749614593,H27-32,924,demo,L,M,1
-1,13.32,-0.28231288474983957,H27-32,924,demo,L,M,1
0,13.32,-0.35060328099111476,H27-32,924,demo,L,M,1
1,13.32,-0.3307362363627359,H27-32,924,demo,L,M,1
