Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
1,12.65,-0.33860607466825804,H27-09,1083,indivi,R,F,1
-1,14.98,0.03659829754898487,H27-09,1083,indivi,R,F,1
0,14.98,-0.19135994453331567,H27-09,1083,indivi,R,F,1
1,14.98,-0.33563895964628904,H27-09,1083,indivi,R,F,1
-1,17.31,0.04947226521533574,H27-09,1083,indivi,R,F,1
0,17.31,-0.1465872664107358,H27-09,1083,indivi,R,F,1
1,17.31,-0.2924980545742577,H27-09,1083,indivi,R,F,1
-1,19.64,0.029050217832498466,H27-09,1083,indivi,R,F,1
0,19.64,-0.13043324121509692,H27-09,1083,indivi,R,F,1
1,19.64,-0.23979773107288446,H27-09,1083,indivi,R,F,1
-1,1.0,-0.340320467388966,H27-09,1083,indivi,L,F,2
0,1.0,-0.2462111543274943,H27-09,1083,indivi,L,F,2
1,1.0,-0.04789860600605766,H27-09,1083,indivi,L,F,2
-1,3.33,-0.30193347620399213,H27-09,1083,indivi,L,F,2
0,3.33,-0.21285767688389456,H27-09,1083,indivi,L,F,2
1,3.33,-0.04943308202398075,H27-09,1083,indivi,L,F,2
-1,5.66,-0.24936076965387968,H27-09,1083,indivi,L,F,2
0,5.66,-0.16199586661968937,H27-09,1083,indivi,L,F,2
1,5.66,-0.006519760812769221,H27-09,1083,indivi,L,F,2
-1,7.99,-0.21386040346929197,H27-09,1083,indivi,L,F,2
0,7.99,-0.1446307170175324,H27-09,1083,indivi,L,F,2
1,7.99,0.03707271669864365,H27-09,1083,indivi,L,F,2
-1,10.32,-0.054061303480432234,H27-09,1083,indivi,L,F,2
0,10.32,0.27001002030811844,H27-09,1083,indivi,L,F,2
1,10.32,0.05271294850994455,H27-09,1083,indivi,L,F,2
-1,12.65,0.04575670228415389,H27-09,1083,indivi,L,F,2
0,12.65,0.277065698542166,H27-09,1083,indivi,L,F,2
1,12.65,0.5251095951841426,H27-09,1083,indivi,L,F,2
-1,14.98,0.02913901213050062,H27-09,1083,indivi,L,F,2
0,14.98,0.3124888817856384,H27-09,1083,indivi,L,F,2
1,14.98,0.6252649076596866,H27-09,1083,indivi,L,F,2
-1,17.31,0.29827539658517604,H27-09,1083,indivi,L,F,2
0,17.31,-0.2016933857511415,H27-09,1083,indivi,L,F,2
1,17.31,0.5738617719214636,H27-09,1083,indivi,L,F,2
-1,19.64,0.4169072271717209,H27-09,1083,indivi,L,F,2
0,19.64,0.047245285357619474,H27-09,1083,indivi,L,F,2
1,19.64,-0.0063176835071235065,H27-09,1083,indivi,L,F,2
-1,1.0,0.7232325797332961,H27-09,1083,indivi,L,F,3
