Lag,variable,value,ID,age,cnt,exp,first_turn,sex,trial_num
-1,1,0.567240034935553,H27-21,1117,12,indivi,R,M,2
0,1,0.8439475667383899,H27-21,1117,11,indivi,R,M,2
1,1,0.7841086781826652,H27-21,1117,13,indivi,R,M,2
-1,1,0.018905847680665305,H27-21,1117,11,indivi,R,M,3
0,1,-0.11770501178312599,H27-21,1117,12,indivi,R,M,3
1,1,0.7673473016192691,H27-21,1117,10,indivi,R,M,3
-1,1,-0.08800871841458019,H27-21,1117,6,indivi,L,M,4
0,1,0.15844693154983858,H27-21,1117,7,indivi,L,M,4
1,1,0.7478986919652457,H27-21,1117,7,indivi,L,M,4
-1,1,0.36485336510255606,H27-21,1117,3,joint,L,M,1
0,1,-0.6332992439315585,H27-21,1117,4,joint,L,M,1
1,1,0.02137845624045066,H27-21,1117,3,joint,L,M,1
-1,1,-0.28557550330466813,H27-21,1117,8,joint,R,M,2
0,1,-0.21048456411130823,H27-21,1117,7,joint,R,M,2
1,1,0.8491847165023736,H27-21,1117,9,joint,R,M,2
-1,1,-0.04730675792351766,H27-21,1117,9,joint,L,M,3
0,1,0.7415305827118246,H27-21,1117,11,joint,L,M,3
1,1,0.40157617564953474,H27-21,1117,12,joint,L,M,3
-1,1,0.24606930528779106,H27-21,1117,10,joint,R,M,4
0,1,0.6404701763094763,H27-21,1117,11,joint,R,M,4
1,1,-0.7081151968052548,H27-21,1117,9,joint,R,M,4
-1,1,-0.014436293902176368,H27-21,1117,15,prac,L,M,1
0,1,0.3399857536607973,H27-21,1117,16,prac,L,M,1
1,1,0.002336936215340347,H27-21,1117,15,prac,L,M,1
-1,1,-0.453541067575538,H27-37,925,11,indivi,R,M,1
0,1,-0.08085391303119323,H27-37,925,13,indivi,R,M,1
1,1,-0.32514969780399944,H27-37,925,10,indivi,R,M,1
-1,1,-0.26863687668682296,H27-37,925,16,indivi,L,M,2
0,1,0.10967015589289834,H27-37,925,18,indivi,L,M,2
1,1,-0.23437976505833502,H27-37,925,17,indivi,L,M,2
-1,1,-0.21757916176915468,H27-37,925,12,indivi,R,M,3
0,1,-0.32374024393994494,H27-37,925,10,indivi,R,M,3
1,1,-0.175764178193888,H27-37,925,10,indivi,R,M,3
-1,1,-0.33074773637163835,H27-37,925,9,indivi,L,M,4
0,1,-0.16234478729332927,H27-37,925,8,indivi,L,M,4
1,1,-0.2083422308821611,H27-37,925,8,indivi,L,M,4
-1,1,0.7364031741987359,H27-37,925,8,joint,R,M,1
0,1,0.5760965392202562,H27-37,925,8,joint,R,M,1
1,1,0.480645628970466,H27-37,925,10,joint,R,M,1
-1,1,-0.5123955474522329,H27-37,925,3,joint,L,M,2
0,1,0.6811304791720177,H27-37,925,3,joint,L,M,2
1,1,0.8169338198909896,H27-37,925,6,joint,L,M,2
-1,1,-0.09686996060548979,H27-37,925,8,joint,L,M,3
0,1,0.12660197848739602,H27-37,925,8,joint,L,M,3
1,1,0.9689376239541267,H27-37,925,7,joint,L,M,3
-1,1,-0.1370232651727907,H27-37,925,8,joint,R,M,4
0,1,-0.45239251204501274,H27-37,925,9,joint,R,M,4
1,1,0.3636354650506731,H27-37,925,9,joint,R,M,4
-1,1,0.6548104464089793,H27-37,925,12,prac,L,M,1
0,1,-0.4864756891778866,H27-37,925,13,prac,L,M,1
1,1,0.7360915128216483,H27-37,925,12,prac,L,M,1
